STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,lst_summer_mean,lst_winter_mean,ndvi_mean,impervious_mean,tract_area_ft2,road_len_ft,road_density,tri_release_total,tri_facility_count
17,031,430900,17031430900,4309,Census Tract 4309,G5020,S,336518,0,+41.7606410,-087.5811851,31.807879862549317,-2.168603102597612,0.3105384786275867,71.0455764075067,3622360.7678046264,0.0,0.0,0.0,0.0
17,031,430800,17031430800,4308,Census Tract 4308,G5020,S,328071,0,+41.7607500,-087.5712983,31.427023654675796,-2.3243059017882723,0.3047014269361292,69.50828729281768,3531496.764487792,0.0,0.0,0.0,0.0
17,031,690900,17031690900,6909,Census Tract 6909,G5020,S,655477,0,+41.7621424,-087.6103447,32.9684422113847,-2.920512999187778,0.3502981630220964,70.7184065934066,7055708.441983078,3877.792917303048,0.0005495965357963622,0.0,0.0
17,031,710300,17031710300,7103,Census Tract 7103,G5020,S,327581,0,+41.7540485,-087.6611057,32.84895274590358,-2.09188111486711,0.3197796373847526,75.92479108635098,3526134.1098992657,0.0,0.0,0.0,0.0
17,031,672000,17031672000,6720,Census Tract 6720,G5020,S,995092,0,+41.7611983,-087.6711281,31.31871009391314,-2.6394174745798242,0.371131943629657,66.90776255707763,10711315.341665165,0.0,0.0,0.0,1.0
17,031,671900,17031671900,6719,Census Tract 6719,G5020,S,322062,0,+41.7613256,-087.6612802,32.485952214018724,-2.3893649635964294,0.3505657937414014,72.91643454038997,3466718.6085650786,0.0,0.0,0.0,0.0
17,031,671800,17031671800,6718,Census Tract 6718,G5020,S,324235,0,+41.7614010,-087.6564481,29.829214461539124,-2.23851387190868,0.40527033951183167,66.1917808219178,3490135.9347879267,0.0,0.0,0.0,0.0
17,031,671500,17031671500,6715,Census Tract 6715,G5020,S,741246,0,+41.7681722,-087.6696315,30.827973321871877,-2.5302977829342113,0.4047480186137223,67.67433414043583,7978878.108851323,0.0,0.0,0.0,0.0
17,031,671600,17031671600,6716,Census Tract 6716,G5020,S,407164,0,+41.7694999,-087.6615113,32.37122451314149,-2.5422792338039595,0.4178107233798141,64.91741071428571,4382827.947207363,0.0,0.0,0.0,0.0
17,031,834900,17031834900,8349,Census Tract 8349,G5020,S,653144,0,+41.7722986,-087.6567361,31.556811460651083,-3.1297367625566674,0.5028419266687634,50.31111111111111,7030571.766557144,0.0,0.0,0.0,0.0
17,031,671300,17031671300,6713,Census Tract 6713,G5020,S,484665,0,+41.7739015,-087.6713493,31.230431031821023,-2.647859729273766,0.4392771044565577,62.97037037037037,5216946.375878747,0.0,0.0,0.0,0.0
17,031,671200,17031671200,6712,Census Tract 6712,G5020,S,244922,0,+41.7766993,-087.6665823,31.74551599388806,-2.6209994274322583,0.3995187645951213,64.09885931558935,2636356.600420804,0.0,0.0,0.0,0.0
17,031,671100,17031671100,6711,Census Tract 6711,G5020,S,245194,0,+41.7767771,-087.6617159,31.512790037102683,-2.309360123749513,0.42946265840145803,66.7719298245614,2639332.329744873,0.0,0.0,0.0,0.0
17,031,430400,17031430400,4304,Census Tract 4304,G5020,S,547730,0,+41.7621961,-087.5903098,33.08843571750978,-2.7733264828042805,0.3542036994178548,71.43739837398374,5895987.858146543,0.0,0.0,0.0,0.0
17,031,430500,17031430500,4305,Census Tract 4305,G5020,S,342833,0,+41.7643139,-087.5812700,31.307303540288924,-2.7805112508529257,0.25529438227932666,77.528,3690366.1376296473,0.0,0.0,0.0,0.0
17,031,430600,17031430600,4306,Census Tract 4306,G5020,S,333359,0,+41.7644133,-087.5713730,31.95439135955457,-2.281653616378647,0.3051425373751951,73.18832891246684,3588441.7353818677,0.0,0.0,0.0,0.0
17,031,430700,17031430700,4307,Census Tract 4307,G5020,S,189450,178320,+41.7652716,-087.5608903,30.40486797543809,-2.698355283174906,0.22776828999105292,80.33018867924528,2023200.4494345037,5028.478000830692,0.002485407712437085,0.0,0.0
17,031,841800,17031841800,8418,Census Tract 8418,G5020,S,1643374,0,+41.7663063,-087.5994203,32.69475240618883,-3.349670209715898,0.4685944358961334,50.55172413793103,17689772.0091605,11217.080399592658,0.0006340997721046934,0.0,0.0
17,031,690500,17031690500,6905,Census Tract 6905,G5020,S,323161,0,+41.7681794,-087.6121031,33.38726438510017,-3.0000566631723777,0.275638900304128,80.3628808864266,3478613.224840953,6416.996552771246,0.0018446996368975857,0.0,0.0
17,031,421200,17031421200,4212,Census Tract 4212,G5020,S,325749,0,+41.7706621,-087.6089474,33.570676704053945,-2.8426922622959805,0.34728132061700173,71.07438016528926,3506434.327094636,0.0,0.0,0.0,0.0
17,031,430300,17031430300,4303,Census Tract 4303,G5020,S,406133,0,+41.7697163,-087.5893601,33.10204982080237,-3.109457496273269,0.35084260079412716,68.93394077448747,4371737.294257525,0.0,0.0,0.0,0.0
17,031,430200,17031430200,4302,Census Tract 4302,G5020,S,661348,0,+41.7697613,-087.5813509,31.714706736859366,-2.5493296282748923,0.37416853666180716,66.756,7118971.03936109,0.0,0.0,0.0,0.0
17,031,430101,17031430101,4301.01,Census Tract 4301.01,G5020,S,327083,0,+41.7698532,-087.5739530,30.70448381591703,-2.8674216625380073,0.2342301686478246,79.84985835694052,3520862.9072528216,0.0,0.0,0.0,0.0
17,031,430102,17031430102,4301.02,Census Tract 4301.02,G5020,S,454086,542570,+41.7689528,-087.5638143,30.300129766360914,-2.7910112238201967,0.4371096652252221,49.25252525252525,4786463.571852623,8303.74714422601,0.001734839724479927,0.0,0.0
17,031,843900,17031843900,8439,Census Tract 8439,G5020,S,1478136,729136,+41.7789932,-087.5761303,30.910791997094325,-3.382148181183619,0.4704683966032125,44.53095794392523,16530606.931919767,12407.140277166283,0.0007505556407132713,0.0,0.0
17,031,420700,17031420700,4207,Census Tract 4207,G5020,S,650530,0,+41.7766914,-087.6106933,32.538189439798494,-3.2409357379696826,0.3663229887603196,67.27647867950482,7002469.090834799,0.0,0.0,0.0,0.0
17,031,420800,17031420800,4208,Census Tract 4208,G5020,S,347603,0,+41.7769097,-087.6032569,33.329457912876215,-3.278359628915194,0.28953840256384805,70.70572916666667,3741682.856293893,0.0,0.0,0.0,0.0
17,031,834400,17031834400,8344,Census Tract 8344,G5020,S,586494,0,+41.7769504,-087.5963030,33.13774524974823,-3.20288220727794,0.3436278920409198,64.65696784073506,6313239.575472528,0.0,0.0,0.0,0.0
17,031,420600,17031420600,4206,Census Tract 4206,G5020,S,243609,0,+41.7830135,-087.6132777,30.49276158850837,-3.3949121162402385,0.3221558532718736,73.36101083032491,2622237.552913991,0.0,0.0,0.0,0.0
17,031,420500,17031420500,4205,Census Tract 4205,G5020,S,245980,0,+41.7831002,-087.6084261,32.52307863702601,-3.221686849226091,0.26486546332540384,77.34865900383141,2647791.181841925,0.0,0.0,0.0,0.0
17,031,420400,17031420400,4204,Census Tract 4204,G5020,S,245128,0,+41.7831699,-087.6035584,33.94741022946008,-2.901265445285848,0.2956636050763719,74.20557491289199,2638619.136972016,0.0,0.0,0.0,0.0
17,031,420300,17031420300,4203,Census Tract 4203,G5020,S,245119,0,+41.7832241,-087.5986970,33.12119322380104,-3.09177394008312,0.3325767049805213,67.727969348659,2638542.895742823,0.0,0.0,0.0,0.0
17,031,420200,17031420200,4202,Census Tract 4202,G5020,S,277261,0,+41.7834680,-087.5935208,34.20355167835213,-2.959641815976316,0.3048412348433355,73.40809968847353,2984535.9431823664,0.0,0.0,0.0,0.0
17,031,681200,17031681200,6812,Census Tract 6812,G5020,S,794733,0,+41.7691893,-087.6384976,32.95741906778878,-3.338995370644163,0.44317539700813535,62.62100456621005,8554629.354907522,0.0,0.0,0.0,0.0
17,031,690300,17031690300,6903,Census Tract 6903,G5020,S,512681,0,+41.7686693,-087.6290093,32.58002022827674,-2.988419186944016,0.3388367768196772,73.8945518453427,5518619.531390501,15249.363605666886,0.002763256919402917,0.0,0.0
17,031,690400,17031690400,6904,Census Tract 6904,G5020,S,651075,0,+41.7692590,-087.6202039,32.52396252058184,-2.9488687666219278,0.3697948128658515,68.09876543209876,7008347.87725233,3791.793913987993,0.000541039625943139,0.0,0.0
17,031,681000,17031681000,6810,Census Tract 6810,G5020,S,652467,0,+41.7760398,-087.6495479,33.261014002607475,-2.84817027458722,0.4421743331281329,63.89364640883978,7023272.435193247,0.0,0.0,0.0,0.0
17,031,680900,17031680900,6809,Census Tract 6809,G5020,S,1032879,0,+41.7764305,-087.6376304,33.14086427272552,-2.9022117735320445,0.37865773357406124,67.35263612791702,11118143.238310877,11065.051300635894,0.0009952247478255147,0.0,0.0
17,031,842500,17031842500,8425,Census Tract 8425,G5020,S,1075294,0,+41.7769506,-087.6232157,33.49824044960476,-2.899229925060323,0.19526552102214076,85.88013411567476,11574759.311093433,29081.473328922766,0.0025124905449265475,0.016,1.0
17,031,400800,17031400800,4008,Census Tract 4008,G5020,S,493317,0,+41.7828633,-087.6205580,32.75162441551307,-3.3370897967773208,0.3454703610459831,74.19012797074954,5310175.670971246,0.0,0.0,0.0,0.0
17,031,834800,17031834800,8348,Census Tract 8348,G5020,S,599866,0,+41.7836336,-087.6450883,33.307350558213365,-2.968104875509451,0.43622926563007364,64.97907324364724,6457051.648240241,0.0,0.0,0.0,0.0
17,031,834600,17031834600,8346,Census Tract 8346,G5020,S,1562221,0,+41.7872463,-087.6343057,32.931998194564535,-2.9360769314882216,0.3816373553571912,66.50057339449542,16816005.129144948,61415.09516968717,0.0036521810440723846,0.0,0.0
17,031,834500,17031834500,8345,Census Tract 8345,G5020,S,464133,0,+41.7860320,-087.6253618,32.73228748015906,-3.272831712729101,0.36045475747000194,68.56751467710372,4996048.121544193,0.0,0.0,0.0,0.0
17,031,670600,17031670600,6706,Census Tract 6706,G5020,S,327032,0,+41.7830054,-087.6715772,32.11699595381477,-2.381856742978599,0.44194504210314467,57.62464985994398,3520234.0788858426,0.0,0.0,0.0,0.0
17,031,670700,17031670700,6707,Census Tract 6707,G5020,S,326730,0,+41.7830686,-087.6667315,31.967710989425125,-2.583785548208723,0.4496124622221224,59.78532608695652,3516949.059116571,0.0,0.0,0.0,0.0
17,031,670800,17031670800,6708,Census Tract 6708,G5020,S,326299,0,+41.7831442,-087.6618790,33.41684757528131,-2.099760517425899,0.41296372149832544,66.49157303370787,3512336.1668057563,0.0,0.0,0.0,0.0
17,031,670900,17031670900,6709,Census Tract 6709,G5020,S,326291,0,+41.7832124,-087.6570220,33.93353548056029,-2.3289851158901813,0.4388070480924471,63.19618528610354,3512228.6136852787,0.0,0.0,0.0,0.0
17,031,680600,17031680600,6806,Census Tract 6806,G5020,S,326466,0,+41.7832811,-087.6521652,32.767154062558355,-3.1131761434344334,0.5061270668956825,58.93888888888889,3514124.627676616,0.0,0.0,0.0,0.0
17,031,670400,17031670400,6704,Census Tract 6704,G5020,S,326418,0,+41.7902996,-087.6717698,32.443141219442374,-2.5370584941583334,0.41118610757528246,62.69505494505494,3513631.1679307106,0.0,0.0,0.0,0.0
17,031,670300,17031670300,6703,Census Tract 6703,G5020,S,326330,0,+41.7903576,-087.6669167,32.06075718300555,-2.3958431324561817,0.46005700446085335,58.2,3512655.2319163806,0.0,0.0,0.0,0.0
17,031,670200,17031670200,6702,Census Tract 6702,G5020,S,326542,0,+41.7904247,-087.6620627,32.17678938331803,-2.51026121609731,0.46268134118217835,59.977777777777774,3514963.1720563113,0.0,0.0,0.0,0.0
17,031,670100,17031670100,6701,Census Tract 6701,G5020,S,326892,0,+41.7904937,-087.6572084,31.736425070633018,-3.040418221813651,0.47739750400258424,60.141304347826086,3518748.4159265663,0.0,0.0,0.0,0.0
17,031,680500,17031680500,6805,Census Tract 6805,G5020,S,326856,0,+41.7905639,-087.6523524,31.277399530089365,-3.2476304412585573,0.5118451773460351,56.28291316526611,3518373.0757490476,0.0,0.0,0.0,0.0
17,031,420100,17031420100,4201,Census Tract 4201,G5020,S,761045,623125,+41.7825689,-087.5795042,31.372367500685286,-3.155534040803068,0.43378826886288485,39.02588996763754,8997885.446682615,6976.280928186259,0.0007753244881282979,0.0,0.0
17,031,836200,17031836200,8362,Census Tract 8362,G5020,S,813762,0,+41.7904693,-087.6012849,32.9222135042945,-2.429060707982702,0.37305979307538667,62.67853170189099,8759599.44637949,0.0,0.0,0.0,0.0
17,031,411200,17031411200,4112,Census Tract 4112,G5020,S,402990,0,+41.7905618,-087.5940171,32.69273181570155,-2.629391726685649,0.43543253989303066,56.96205357142857,4337932.036244006,0.0,0.0,0.0,0.0
17,031,411100,17031411100,4111,Census Tract 4111,G5020,S,283324,0,+41.7904552,-087.5897008,32.45247431150472,-2.8708496910150236,0.4081505912656579,60.21221864951769,3049816.903202338,0.0,0.0,0.0,0.0
17,031,411000,17031411000,4110,Census Tract 4110,G5020,S,745892,1150922,+41.7872267,-087.5774620,31.51181048699478,-2.8078780269434884,0.4018764821389667,49.50476190476191,8987255.805382648,14227.241933495454,0.0015830462870517685,0.0,0.0
17,031,400300,17031400300,4003,Census Tract 4003,G5020,S,1385551,79000,+41.7897540,-087.6112728,29.75075691595001,-3.953542674633778,0.5152258183462811,35.01839362354384,15764826.348920869,0.0,0.0,0.0,0.0
17,031,410500,17031410500,4105,Census Tract 4105,G5020,S,263011,0,+41.7978308,-087.6037423,31.761358582226237,-2.838249864312027,0.28887537123727686,73.76588628762542,2831121.759077334,0.0,0.0,0.0,0.0
17,031,410800,17031410800,4108,Census Tract 4108,G5020,S,249520,0,+41.7979614,-087.5896248,32.73893236334284,-2.3615477066506605,0.28149566719389435,79.16071428571429,2685915.238031228,0.0,0.0,0.0,0.0
17,031,410600,17031410600,4106,Census Tract 4106,G5020,S,252245,0,+41.7979687,-087.5989422,29.089148476295552,-2.9848131698549194,0.3464205473920747,68.3905109489051,2715246.087038376,0.0,0.0,0.0,0.0
17,031,410700,17031410700,4107,Census Tract 4107,G5020,S,259923,0,+41.7980493,-087.5941996,31.332545499882617,-2.6279282919676015,0.3647463079819263,63.840989399293285,2797889.90393558,0.0,0.0,0.0,0.0
17,031,834700,17031834700,8347,Census Tract 8347,G5020,S,657991,0,+41.7906903,-087.6450334,32.05599347639036,-3.4324299264329436,0.4608565078728072,62.174211248285324,7082754.133948454,0.0,0.0,0.0,0.0
17,031,400500,17031400500,4005,Census Tract 4005,G5020,S,326149,0,+41.7910414,-087.6231791,32.364092894889545,-3.466007474300004,0.33627437373031976,74.63788300835654,3510745.910297902,0.0,0.0,0.0,0.0
17,031,400400,17031400400,4004,Census Tract 4004,G5020,S,326944,0,+41.7911261,-087.6183211,31.971136106958934,-3.5150542496122075,0.3380120827111712,68.78260869565217,3519302.7875124044,0.0,0.0,0.0,0.0
17,031,612100,17031612100,6121,Census Tract 6121,G5020,S,326357,0,+41.7979128,-087.6476808,30.962090861195673,-3.272105909378974,0.5142015340499716,54.27146814404432,3512952.0545795597,0.0,0.0,0.0,0.0
17,031,836100,17031836100,8361,Census Tract 8361,G5020,S,860471,0,+41.7998052,-087.6186826,31.8686730516793,-3.661232104458127,0.39615529670912775,56.60520833333333,9262344.08469005,0.0,0.0,0.0,0.0
17,031,843800,17031843800,8438,Census Tract 8438,G5020,S,1309516,0,+41.8016566,-087.6404756,33.58848070810916,-2.373185408362115,0.2665850962597556,80.32532601235415,14095883.036160724,0.0,0.0,0.0,0.0
17,031,835600,17031835600,8356,Census Tract 8356,G5020,S,917505,0,+41.8018345,-087.6322016,32.0617958807558,-2.3108336955617825,0.24781835275124195,81.9106090373281,9876189.76236618,55715.4722986537,0.005641393456306489,0.0,0.0
17,031,381800,17031381800,3818,Census Tract 3818,G5020,S,319368,0,+41.8038481,-087.6211978,30.163890936275724,-3.5541481341991674,0.3076271655847383,73.37777777777778,3437741.5008315197,0.0,0.0,0.0,0.0
17,031,381700,17031381700,3817,Census Tract 3817,G5020,S,196802,0,+41.8055502,-087.6274463,29.35257104222389,-3.6993782007977947,0.3398907805842516,64.31336405529954,2118415.718566111,0.0,0.0,0.0,0.0
17,031,381400,17031381400,3814,Census Tract 3814,G5020,S,316691,0,+41.8076202,-087.6214298,30.00999250673908,-3.5698053385038673,0.2973865367026137,72.64507042253521,3408949.7983684503,0.0,0.0,0.0,0.0
17,031,410900,17031410900,4109,Census Tract 4109,G5020,S,387624,578244,+41.7967097,-087.5780937,31.49622334079669,-2.629843147785597,0.3765711691956526,61.405092592592595,4231441.325621285,8554.59708556826,0.002021674514017331,0.0,0.0
17,031,410100,17031410100,4101,Census Tract 4101,G5020,S,220901,265305,+41.8015822,-087.5810259,31.543444271830634,-2.8029780833641196,0.36486128976584525,65.90551181102362,2522118.0485558244,2745.2551378855674,0.0010884721036184299,0.0,0.0
17,031,836300,17031836300,8363,Census Tract 8363,G5020,S,137523,0,+41.8015324,-087.6017585,28.791146860411892,-3.1060206966535935,0.278928795660077,74.25490196078431,1480349.0919489204,0.0,0.0,0.0,0.0
17,031,410200,17031410200,4102,Census Tract 4102,G5020,S,64827,0,+41.8016709,-087.5942651,30.258966165583807,-2.7367121184107024,0.29956146983531096,71.88888888888889,697821.0042306649,0.0,0.0,0.0,0.0
17,031,381900,17031381900,3819,Census Tract 3819,G5020,S,172690,0,+41.8039557,-087.6138885,31.410421181693426,-3.6288207876638916,0.25806718307284604,74.46842105263158,1858904.6894129326,0.0,0.0,0.0,0.0
17,031,390400,17031390400,3904,Census Tract 3904,G5020,S,326306,0,+41.8059243,-087.6040582,30.571910326903083,-3.0706064338387757,0.35545326780610165,68.13513513513513,3512431.0671164934,0.0,0.0,0.0,0.0
17,031,390500,17031390500,3905,Census Tract 3905,G5020,S,326519,0,+41.8059781,-087.5991987,29.324103093779964,-2.768464290262196,0.46561036957363633,54.585915492957746,3514748.528001593,0.0,0.0,0.0,0.0
17,031,390600,17031390600,3906,Census Tract 3906,G5020,S,324629,0,+41.8060181,-087.5943504,30.76842362373107,-2.5172085445911834,0.4331735145441107,58.19672131147541,3494401.9134088955,0.0,0.0,0.0,0.0
17,031,843600,17031843600,8436,Census Tract 8436,G5020,S,410895,0,+41.8067653,-087.6089488,31.904984949980292,-3.2883205141388956,0.277629642220398,69.82494529540482,4422972.182644845,0.0,0.0,0.0,0.0
17,031,390700,17031390700,3907,Census Tract 3907,G5020,S,608424,820061,+41.8040164,-087.5804887,31.332478902344477,-2.577886398985039,0.3699936870747098,65.22747415066469,6567056.574439859,14769.485730512897,0.0022490267234788774,0.0,0.0
17,031,820502,17031820502,8205.02,Census Tract 8205.02,G5020,S,3645914,0,+41.7538582,-087.8048060,,,,,719.9241527041028,0.0,0.0,0.0,0.0
17,031,640500,17031640500,6405,Census Tract 6405,G5020,S,661917,0,+41.7756825,-087.7909879,35.205284256198304,-1.7429091281006155,0.258887530624319,79.32962447844228,6967581.0094752,800.6167510664123,0.00011490598386694825,0.0,0.0
17,031,640400,17031640400,6404,Census Tract 6404,G5020,S,1334945,0,+41.7811784,-087.7912474,33.84368005502523,-2.291980544829685,0.23325465577297816,79.31561238223419,14369169.189777933,8090.570464787164,0.000563050678708878,13.0,1.0
17,031,820400,17031820400,8204,Census Tract 8204,G5020,S,2526266,65423,+41.7821747,-087.8125631,,,,,2262.915418181492,8794.930257149896,3.8865483820060827,0.0,0.0
17,031,561000,17031561000,5610,Census Tract 5610,G5020,S,1328253,0,+41.7885022,-087.7915033,33.33155853522898,-2.114268165074933,0.3053751325877277,66.94719025050779,14297214.589969724,7930.90497304246,0.0005547167892833071,0.0,0.0
17,031,820300,17031820300,8203,Census Tract 8203,G5020,S,1388690,52580,+41.7923913,-087.8068826,32.99925355850479,-1.2363358990531674,0.11967260663075774,,2989.911062895348,11219.143276154815,3.7523334440893046,0.0,0.0
17,031,560900,17031560900,5609,Census Tract 5609,G5020,S,1319260,0,+41.7957702,-087.7916514,31.475869530960864,-2.2680518830818825,0.31447620388931213,65.7548076923077,14111077.150688207,3191.981344408673,0.0002262039467520733,0.0,0.0
17,031,611700,17031611700,6117,Census Tract 6117,G5020,S,328310,0,+41.7975991,-087.6719762,30.981455107313757,-2.14282764909454,0.43722099298281425,60.06267029972752,3533979.4162610443,0.0,0.0,0.0,0.0
17,031,611800,17031611800,6118,Census Tract 6118,G5020,S,327809,0,+41.7976477,-087.6671138,32.875537992395394,-1.8978492680180499,0.404724056455437,66.42222222222222,3528554.12712826,0.0,0.0,0.0,0.0
17,031,611900,17031611900,6119,Census Tract 6119,G5020,S,612381,41168,+41.7985375,-087.6595552,30.011750841588952,-3.1927161478191786,0.4986305622565463,50.22896551724138,7034877.666611038,0.0,0.0,0.0,0.0
17,031,612000,17031612000,6120,Census Tract 6120,G5020,S,325911,0,+41.7978466,-087.6525360,29.73759105233882,-3.26096452756662,0.49422213497384077,53.47138964577657,3508182.737935357,0.0,0.0,0.0,0.0
17,031,611400,17031611400,6114,Census Tract 6114,G5020,S,326619,0,+41.8048929,-087.6721661,33.67350445224825,-0.8987952327086541,0.3251151266485698,72.18681318681318,3515770.898490042,0.0,0.0,0.0,0.0
17,031,611300,17031611300,6113,Census Tract 6113,G5020,S,327029,0,+41.8049362,-087.6673039,34.46932938853932,-1.203502023557923,0.3054282945626904,77.0,3520203.5570593015,0.0,0.0,0.0,0.0
17,031,611200,17031611200,6112,Census Tract 6112,G5020,S,327038,0,+41.8049939,-087.6624414,33.1351604164415,-1.974113814033642,0.39387056847043245,70.7972602739726,3520305.1247267975,0.0,0.0,0.0,0.0
17,031,612200,17031612200,6122,Census Tract 6122,G5020,S,898079,0,+41.8048761,-087.6527194,31.479709474839677,-2.7210415634797784,0.3601208981547548,69.88620342396777,9667118.532273442,0.0,0.0,0.0,0.0
17,031,610400,17031610400,6104,Census Tract 6104,G5020,S,163180,0,+41.8103984,-087.6674491,35.528574075727704,-0.65358062449702,0.2356191507884123,84.875,1756505.9644550441,0.0,0.0,0.0,0.0
17,031,610300,17031610300,6103,Census Tract 6103,G5020,S,2383657,0,+41.8161779,-087.6751022,32.235839725457595,-2.5527735120935295,0.19834089964967286,88.25673113386424,25657983.563788705,0.0,0.0,112458.576,1.0
17,031,381200,17031381200,3812,Census Tract 3812,G5020,S,258553,0,+41.8085114,-087.6139992,30.681559842601466,-3.6226534740292933,0.27821815721863313,73.15734265734265,2783116.0557562704,0.0,0.0,0.0,0.0
17,031,390300,17031390300,3903,Census Tract 3903,G5020,S,327051,0,+41.8132006,-087.6042089,31.271546568940856,-3.388934634716968,0.29977540995650553,75.60714285714286,3520453.246770792,0.0,0.0,0.0,0.0
17,031,390200,17031390200,3902,Census Tract 3902,G5020,S,303791,0,+41.8130410,-087.5994765,31.981469509569735,-2.888888448519843,0.3081710740335506,70.3698224852071,3270129.7543988265,0.0,0.0,0.0,0.0
17,031,390100,17031390100,3901,Census Tract 3901,G5020,S,482752,360058,+41.8135545,-087.5905449,31.236745932305624,-2.5684998997260666,0.3890908337876246,58.25836431226766,5195633.541632724,8370.237909941881,0.001611013910598387,0.0,0.0
17,031,836000,17031836000,8360,Census Tract 8360,G5020,S,505740,0,+41.8140036,-087.6116844,32.196213073799285,-3.3675678279352224,0.31216778935958955,66.32021466905188,5443928.015854808,0.0,0.0,0.0,0.0
17,031,380200,17031380200,3802,Census Tract 3802,G5020,S,215130,0,+41.8205740,-087.6149861,31.809657562818334,-3.3267808712796407,0.3182314365322119,69.09958506224066,2315715.427755779,0.0,0.0,0.0,0.0
17,031,380100,17031380100,3801,Census Tract 3801,G5020,S,438048,0,+41.8202019,-087.6100974,32.02828551419458,-3.292731000378245,0.3619364675977128,66.56198347107438,4715241.78972127,0.0,0.0,0.0,0.0
17,031,836400,17031836400,8364,Census Tract 8364,G5020,S,799114,867001,+41.8190118,-087.5951761,31.98316096961005,-2.8579253989496802,0.3658465248429842,57.963656387665196,8837204.634164149,10127.474247728014,0.0011460042702390021,0.0,0.0
17,031,836500,17031836500,8365,Census Tract 8365,G5020,S,468075,469611,+41.8259463,-087.5994560,31.4379696529782,-2.893023785767426,0.4210414091339509,60.069686411149824,5571567.367024626,9628.549753202222,0.0017281581858255694,0.0,0.0
17,031,351100,17031351100,3511,Census Tract 3511,G5020,S,347265,0,+41.8277540,-087.6141894,32.71206922050979,-3.491634722697762,0.37342143048482274,69.4119170984456,3738058.914236296,0.0,0.0,0.0,0.0
17,031,381500,17031381500,3815,Census Tract 3815,G5020,S,108677,0,+41.8101927,-087.6228619,29.690420947081503,-3.0298041783950462,0.24196273034318472,79.37288135593221,1169817.1342849007,0.0,0.0,0.0,0.0
17,031,835800,17031835800,8358,Census Tract 8358,G5020,S,284425,0,+41.8130462,-087.6187192,30.326443060183905,-3.5080245009733333,0.2948586457734808,71.15635179153094,3061618.477600427,0.0,0.0,0.0,0.0
17,031,610800,17031610800,6108,Census Tract 6108,G5020,S,332497,0,+41.8127119,-087.6384046,33.74809940112298,-2.1620253624707706,0.28613252896051194,75.90735694822888,3579081.8211920406,0.0,0.0,0.0,0.0
17,031,844600,17031844600,8446,Census Tract 8446,G5020,S,434671,0,+41.8133852,-087.6254437,29.76362316935396,-3.2918636736749045,0.30897911394459193,75.1849593495935,4678905.642554332,0.0,0.0,0.0,0.0
17,031,842600,17031842600,8426,Census Tract 8426,G5020,S,3679417,0,+41.8162186,-087.6516951,32.809799614888696,-2.52850447617336,0.20349415133927265,84.16136141038197,39605985.03833168,0.0,0.0,540069.103,10.0
17,031,835500,17031835500,8355,Census Tract 8355,G5020,S,914014,0,+41.8163540,-087.6325395,30.078759177568944,-2.475449205287365,0.2699243459571627,77.96089931573802,9838663.755017808,62795.616511969994,0.0063825350754510395,0.0,1.0
17,031,380600,17031380600,3806,Census Tract 3806,G5020,S,838894,0,+41.8201510,-087.6229356,31.690316427674876,-3.2690403585070493,0.3326601413061017,68.8969957081545,9030061.587460544,0.0,0.0,0.0,0.0
17,031,839900,17031839900,8399,Census Tract 8399,G5020,S,1153324,13899,+41.8273459,-087.6484540,33.199153705070316,-2.3260669447420983,0.2055621509717414,86.03923076923077,12564183.696210701,0.0,0.0,0.0,0.0
17,031,340600,17031340600,3406,Census Tract 3406,G5020,S,496574,0,+41.8272864,-087.6326516,32.208227172432984,-2.5184142904364832,0.2328681739310248,80.4380776340111,5345257.501907594,31903.547740286864,0.005968570780528582,0.0,0.0
17,031,351500,17031351500,3515,Census Tract 3515,G5020,S,166221,0,+41.8272402,-087.6277309,32.3549899085303,-3.466704436829815,0.353879452418755,64.82010582010582,1789244.85954278,0.0,0.0,0.0,0.0
17,031,351400,17031351400,3514,Census Tract 3514,G5020,S,323957,0,+41.8274019,-087.6240909,31.223230557055828,-3.039586439175905,0.3179141441577544,74.45856353591161,3487160.4205273367,0.0,0.0,0.0,0.0
17,031,839600,17031839600,8396,Census Tract 8396,G5020,S,327053,0,+41.8274428,-087.6192486,32.000452112975616,-3.062607489533148,0.2955960603340512,76.77472527472527,3520475.8751087226,0.0,0.0,0.0,0.0
17,031,840000,17031840000,8400,Census Tract 8400,G5020,S,569394,0,+41.8314369,-087.6384053,34.27547481208657,-1.9701973136098818,0.22644883072505723,86.91875,6129076.677017153,0.0,0.0,0.0,0.0
17,031,839800,17031839800,8398,Census Tract 8398,G5020,S,266175,0,+41.8350674,-087.6431623,33.42843413793208,-2.1534278454662408,0.2236161271681521,84.52631578947368,2865162.5438747033,0.0,0.0,0.0,0.0
17,031,340500,17031340500,3405,Census Tract 3405,G5020,S,435447,0,+41.8345181,-087.6329169,32.23731730621699,-2.5511290502725035,0.22379401852555594,79.80293501048219,4687272.380231963,32005.153210040582,0.006828097582939423,0.0,0.0
17,031,842000,17031842000,8420,Census Tract 8420,G5020,S,590013,0,+41.8349600,-087.6251702,31.48814474162574,-2.9543420140771888,0.32285462185222347,70.65263157894736,6351044.810083186,0.0,0.0,0.0,0.0
